,League_x,playerId,NewName_x,teamName_x,positionText_x,Apps_x,Sub on_x,Minutes played_x,Rating_x,Goals total_x,Assists total_x,Yellow cards_x,Red cards_x,Shots_x,MOTM_x,Pass success rate_x,Tackles_x,Interceptions_x,Fouls_x,Offsides won_x,Clearances_x,Dribbled_x,Blocks_x,Keypasses_x,Dribbles won_x,Fouls given_x,Offsides given_x,Dispossessed_x,Turnovers_x,Passes_x,Accurate crosses_x,Accurate long passes_x,Accurate through balls_x,Challenges lost_x,Saves (six yard box)_x,Saves (penalty area)_x,Saves (out of the box)_x,Saves total_x,Shots (six yard box)_x,Shots (penalty area)_x,Shots (outside of the box)_x,Shots total_x,Shots open play_x,Shots set piece_x,Shots on target_x,Shots off target_x,Shots on post_x,Shots blocked_x,Shots header_x,Goal (six yard box)_x,Goal (penalty area)_x,Goal (outside of the box)_x,Goals_x,Goal open play_x,Goals set piece_x,Goals head_x,Dribbles lost_x,Dribbles total_x,Aerials lost_x,Aerias total_x,Aerials won_x,Assists_x,Year_x,Apps_y,Sub on_y,Minutes played_y,Rating_y,Goals total_y,Assists total_y,Yellow cards_y,Red cards_y,Shots_y,MOTM_y,Pass success rate_y,Tackles_y,Interceptions_y,Fouls_y,Offsides won_y,Clearances_y,Dribbled_y,Blocks_y,Keypasses_y,Dribbles won_y,Fouls given_y,Offsides given_y,Dispossessed_y,Turnovers_y,Passes_y,Accurate crosses_y,Accurate long passes_y,Accurate through balls_y,Challenges lost_y,Saves (six yard box)_y,Saves (penalty area)_y,Saves (out of the box)_y,Saves total_y,Shots (six yard box)_y,Shots (penalty area)_y,Shots (outside of the box)_y,Shots total_y,Shots open play_y,Shots set piece_y,Shots on target_y,Shots off target_y,Shots on post_y,Shots blocked_y,Shots header_y,Goal (six yard box)_y,Goal (penalty area)_y,Goal (outside of the box)_y,Goals_y,Goal open play_y,Goals set piece_y,Goals head_y,Dribbles lost_y,Dribbles total_y,Aerials lost_y,Aerias total_y,Aerials won_y,Assists_y,Year_y,Apps,Sub on,Minutes played,Rating,Goals total,Assists total,Yellow cards,Red cards,Shots,MOTM,Pass success rate,Tackles,Interceptions,Fouls,Offsides won,Clearances,Dribbled,Blocks,Keypasses,Dribbles won,Fouls given,Offsides given,Dispossessed,Turnovers,Passes,Accurate crosses,Accurate long passes,Accurate through balls,Challenges lost,Saves (six yard box),Saves (penalty area),Saves (out of the box),Saves total,Shots (six yard box),Shots (penalty area),Shots (outside of the box),Shots total,Shots open play,Shots set piece,Shots on target,Shots off target,Shots on post,Shots blocked,Shots header,Goal (six yard box),Goal (penalty area),Goal (outside of the box),Goals,Goal open play,Goals set piece,Goals head,Dribbles lost,Dribbles total,Aerials lost,Aerias total,Aerials won,Assists,Year
9,English Premier League,300299,M. Rashford,Manchester United,Forward,22,0,1882,7.339090909,14,4,2,0,3.363636364,6,76.35726795,0.545454545,0.272727273,0.636363636,0.0,0.5,0.5,0.0,1.090909091,2.0,1.318181818,0.363636364,1.318181818,2.0,25.95454545,0.227272727,0.818181818,0.136363636,0.5,0.0,0.0,0.0,0.0,0.272727273,1.636363636,1.454545455,3.363636364,1.681818182,0.772727273,1.545454545,1.136363636,0.227272727,0.681818182,0.227272727,0.090909091,0.5,0.045454545,0.636363636,0.272727273,0.0,0.045454545,2.045454545,4.045454545,1.772727273,2.409090909,0.636363636,0.181818182,2021,33.0,7.0,2345.0,6.949090909,10.0,6.0,3.0,1.0,2.545454545,3.0,78.07807808,0.727272727,0.090909091,0.787878788,0.0,0.727272727,0.666666667,0.0,1.151515152,1.272727273,1.575757576,0.454545455,1.393939394,2.454545455,20.18181818,0.272727273,0.545454545,0.03030303,0.666666667,0.0,0.0,0.0,0.0,0.181818182,1.303030303,1.060606061,2.545454545,1.727272727,0.636363636,1.212121212,0.878787879,0.0,0.454545455,0.272727273,0.060606061,0.151515152,0.090909091,0.303030303,0.151515152,0.060606061,0.0,1.363636364,2.636363636,1.333333333,2.212121212,0.878787879,0.181818182,2020.0,35.0,18.0,1810.0,6.756285714,7.0,5.0,3.0,0.0,1.742857143,1.0,78.29861111,0.4,0.228571429,0.6,0.0,0.4,0.342857143,0.0,0.628571429,1.285714286,0.485714286,0.257142857,0.885714286,1.314285714,16.45714286,0.257142857,0.457142857,0.114285714,0.342857143,0.0,0.0,0.0,0.0,0.114285714,0.885714286,0.742857143,1.742857143,1.4,0.342857143,0.6,0.485714286,0.057142857,0.657142857,0.142857143,0.028571429,0.171428571,0.0,0.2,0.142857143,0.057142857,0.057142857,1.342857143,2.628571429,0.714285714,1.228571429,0.514285714,0.142857143,2019.0
10,English Premier League,113069,J. Grealish,Aston Villa,Midfielder,26,0,2334,7.329230769,7,6,7,0,2.115384615,3,84.36293436,1.0,0.5,0.846153846,0.0,0.269230769,0.615384615,0.423076923,2.653846154,2.230769231,4.884615385,0.115384615,1.769230769,2.076923077,39.84615385,0.692307692,2.230769231,0.076923077,0.615384615,0.0,0.0,0.0,0.0,0.076923077,1.269230769,0.769230769,2.115384615,1.730769231,0.307692308,0.653846154,1.038461538,0.076923077,0.423076923,0.115384615,0.038461538,0.192307692,0.038461538,0.269230769,0.192307692,0.076923077,0.0,1.269230769,3.5,0.884615385,1.5,0.615384615,0.230769231,2021,34.0,0.0,2999.0,7.421764706,6.0,7.0,5.0,0.0,2.088235294,7.0,87.33944954,1.147058824,0.5,1.264705882,0.0,0.470588235,0.264705882,0.117647059,2.294117647,1.764705882,4.735294118,0.088235294,2.147058824,1.323529412,48.08823529,0.794117647,2.117647059,0.058823529,0.264705882,0.0,0.0,0.0,0.0,0.058823529,0.705882353,1.264705882,2.029411765,1.5,0.529411765,0.676470588,0.617647059,0.058823529,0.735294118,0.117647059,0.058823529,0.088235294,0.029411765,0.176470588,0.147058824,0.029411765,0.058823529,1.058823529,2.764705882,1.0,1.764705882,0.764705882,0.205882353,2020.0,30.0,8.0,2130.0,7.355,3.0,6.0,6.0,0.0,2.066666667,3.0,85.55900621,1.3,0.533333333,0.8,0.033333333,0.266666667,0.533333333,0.066666667,1.966666667,3.033333333,3.366666667,0.066666667,1.866666667,1.533333333,42.93333333,0.5,1.766666667,0.066666667,0.533333333,0.0,0.0,0.0,0.0,0.066666667,0.533333333,1.466666667,2.066666667,1.566666667,0.466666667,0.533333333,0.5,0.066666667,1.033333333,0.033333333,0.0,0.033333333,0.066666667,0.1,0.066666667,0.033333333,0.0,1.133333333,4.166666667,1.1,1.633333333,0.533333333,0.2,2019.0
11,English Premier League,317804,Richarlison,Everton,Forward,27,0,2388,7.316666667,10,3,5,0,2.666666667,5,66.03174603,2.185185185,0.37037037,1.037037037,0.0,1.222222222,0.962962963,0.148148148,1.185185185,1.777777778,2.037037037,0.555555556,2.222222222,2.518518519,23.33333333,0.148148148,0.703703704,0.037037037,0.962962963,0.0,0.0,0.0,0.0,0.148148148,1.925925926,0.592592593,2.666666667,1.62962963,0.888888889,1.0,0.962962963,0.111111111,0.703703704,0.851851852,0.111111111,0.259259259,0.0,0.37037037,0.296296296,0.037037037,0.111111111,1.592592593,3.37037037,3.740740741,6.074074074,2.333333333,0.111111111,2021,35.0,3.0,2679.0,6.886,13.0,1.0,5.0,1.0,2.371428571,3.0,68.4741488,1.371428571,0.457142857,0.914285714,0.028571429,1.114285714,0.457142857,0.057142857,0.6,1.114285714,2.085714286,0.485714286,2.571428571,3.171428571,22.65714286,0.085714286,0.628571429,0.028571429,0.457142857,0.0,0.0,0.0,0.0,0.257142857,1.6,0.514285714,2.371428571,1.657142857,0.657142857,0.828571429,0.8,0.028571429,0.742857143,0.4,0.142857143,0.228571429,0.0,0.371428571,0.257142857,0.114285714,0.057142857,1.2,2.314285714,4.371428571,6.371428571,2.0,0.028571429,2020.0,38.0,6.0,2827.0,6.842368421,5.0,4.0,4.0,0.0,2.5,4.0,63.93034826,1.684210526,0.631578947,0.973684211,0.0,0.763157895,0.763157895,0.131578947,0.684210526,1.236842105,2.5,0.552631579,2.105263158,3.078947368,21.15789474,0.157894737,0.210526316,0.0,0.763157895,0.0,0.0,0.0,0.0,0.210526316,1.736842105,0.552631579,2.5,2.0,0.447368421,0.578947368,1.236842105,0.052631579,0.684210526,0.631578947,0.052631579,0.052631579,0.026315789,0.131578947,0.105263158,0.026315789,0.026315789,1.368421053,2.605263158,4.263157895,7.421052632,3.157894737,0.105263158,2019.0
12,English Premier League,83532,H. Kane,Tottenham,Forward,20,0,1780,7.3005,11,2,2,0,2.8,3,67.17948718,0.55,0.25,1.3,0.0,1.0,0.55,0.1,1.0,1.15,1.6,0.65,1.45,2.3,19.5,0.2,0.85,0.2,0.55,0.0,0.0,0.0,0.0,0.1,1.7,1.0,2.8,2.2,0.35,1.2,1.0,0.05,0.6,0.35,0.0,0.45,0.1,0.55,0.35,0.0,0.1,1.0,2.15,3.7,6.45,2.75,0.1,2021,28.0,1.0,2427.0,7.383571429,17.0,4.0,5.0,0.0,3.642857143,6.0,73.13974592,0.357142857,0.035714286,1.107142857,0.0,0.5,0.464285714,0.214285714,1.071428571,1.428571429,1.857142857,0.357142857,1.571428571,2.857142857,19.67857143,0.142857143,1.571428571,0.0,0.464285714,0.0,0.0,0.0,0.0,0.25,2.25,1.142857143,3.642857143,2.464285714,0.714285714,1.642857143,1.142857143,0.035714286,0.857142857,0.607142857,0.142857143,0.392857143,0.071428571,0.607142857,0.25,0.142857143,0.071428571,1.5,2.928571429,2.392857143,4.142857143,1.75,0.142857143,2020.0,37.0,2.0,3083.0,7.596216216,30.0,2.0,5.0,0.0,4.972972973,9.0,71.23287671,0.459459459,0.135135135,0.918918919,0.0,0.513513514,0.297297297,0.108108108,0.891891892,1.27027027,1.081081081,1.135135135,1.621621622,1.72972973,17.75675676,0.081081081,1.621621622,0.162162162,0.297297297,0.0,0.0,0.0,0.0,0.486486486,2.810810811,1.675675676,4.972972973,3.756756757,1.081081081,2.054054054,1.621621622,0.135135135,1.297297297,0.783783784,0.216216216,0.513513514,0.081081081,0.810810811,0.540540541,0.189189189,0.162162162,1.324324324,2.594594595,2.108108108,3.72972973,1.621621622,0.054054054,2019.0
13,English Premier League,318871,T. Alexander-Arnold,Liverpool,Defender,29,1,2550,7.29862069,2,12,4,0,1.24137931,3,75.83081571,1.551724138,1.24137931,0.689655172,0.482758621,2.137931034,1.379310345,0.275862069,2.586206897,0.620689655,0.275862069,0.034482759,0.310344828,1.103448276,68.48275862,2.310344828,4.896551724,0.034482759,1.379310345,0.0,0.0,0.0,0.0,0.0,0.482758621,0.75862069,1.24137931,0.793103448,0.448275862,0.275862069,0.448275862,0.0,0.517241379,0.0,0.0,0.034482759,0.034482759,0.068965517,0.034482759,0.034482759,0.0,0.896551724,1.517241379,0.896551724,1.413793103,0.517241379,0.413793103,2021,29.0,2.0,2467.0,7.363793103,1.0,12.0,3.0,0.0,1.0,1.0,77.48968768,2.103448276,1.206896552,0.482758621,0.310344828,2.137931034,1.103448276,0.103448276,1.655172414,0.482758621,0.24137931,0.137931034,0.482758621,1.413793103,58.51724138,2.0,4.034482759,0.103448276,1.103448276,0.0,0.0,0.0,0.0,0.0,0.24137931,0.75862069,1.0,0.551724138,0.448275862,0.310344828,0.413793103,0.034482759,0.275862069,0.034482759,0.0,0.0,0.034482759,0.034482759,0.0,0.034482759,0.0,0.448275862,0.931034483,0.793103448,1.103448276,0.310344828,0.413793103,2020.0,19.0,1.0,1576.0,7.017894737,1.0,1.0,3.0,0.0,0.631578947,0.0,77.2591857,1.947368421,1.473684211,0.631578947,0.368421053,2.052631579,0.736842105,0.263157895,1.315789474,1.052631579,0.052631579,0.157894737,0.684210526,0.947368421,53.0,0.894736842,3.947368421,0.052631579,0.736842105,0.0,0.0,0.0,0.0,0.0,0.263157895,0.368421053,0.631578947,0.526315789,0.105263158,0.263157895,0.315789474,0.0,0.052631579,0.0,0.0,0.052631579,0.0,0.052631579,0.052631579,0.0,0.0,0.684210526,1.736842105,0.894736842,1.157894737,0.263157895,0.052631579,2019.0
14,English Premier League,108186,R. Jiménez,Wolverhampton Wanderers,Forward,29,1,2465,7.29137931,13,6,3,0,3.413793103,1,72.38605898,0.586206897,0.482758621,1.137931034,0.0,0.689655172,0.724137931,0.0,1.448275862,1.827586207,0.862068966,0.551724138,1.862068966,3.0,25.72413793,0.137931034,1.172413793,0.068965517,0.724137931,0.0,0.0,0.0,0.0,0.379310345,2.310344828,0.724137931,3.413793103,2.137931034,0.75862069,1.206896552,1.379310345,0.068965517,0.827586207,0.75862069,0.103448276,0.344827586,0.0,0.448275862,0.172413793,0.103448276,0.103448276,0.896551724,2.724137931,3.172413793,5.344827586,2.172413793,0.206896552,2021,38.0,2.0,3125.0,7.074473684,13.0,7.0,4.0,0.0,2.921052632,4.0,72.80453258,0.789473684,0.684210526,1.105263158,0.026315789,1.026315789,0.447368421,0.078947368,1.105263158,0.894736842,1.0,0.868421053,1.789473684,2.5,27.86842105,0.210526316,0.947368421,0.052631579,0.447368421,0.0,0.0,0.0,0.0,0.315789474,2.0,0.605263158,2.921052632,2.131578947,0.578947368,0.921052632,1.368421053,0.052631579,0.631578947,0.710526316,0.052631579,0.289473684,0.0,0.342105263,0.184210526,0.052631579,0.078947368,0.921052632,1.815789474,2.815789474,4.868421053,2.052631579,0.184210526,2020.0,33.0,27.0,970.0,6.592121212,6.0,6.0,3.0,0.0,1.454545455,1.0,68.7150838,0.333333333,0.121212121,0.575757576,0.0,0.363636364,0.090909091,0.03030303,0.727272727,0.151515152,0.606060606,0.181818182,0.606060606,0.878787879,10.84848485,0.03030303,0.393939394,0.060606061,0.090909091,0.0,0.0,0.0,0.0,0.060606061,1.181818182,0.212121212,1.454545455,1.090909091,0.333333333,0.606060606,0.545454545,0.060606061,0.303030303,0.212121212,0.060606061,0.121212121,0.0,0.181818182,0.151515152,0.0,0.0,0.303030303,0.454545455,1.515151515,3.03030303,1.515151515,0.181818182,2019.0
15,English Premier League,91909,S. Heung-Min,Tottenham,Forward,21,1,1750,7.281428571,9,7,0,2,3.047619048,3,85.06616257,0.761904762,0.523809524,0.523809524,0.0,0.571428571,1.619047619,0.0,1.428571429,2.333333333,0.80952381,0.619047619,1.80952381,2.476190476,25.19047619,0.428571429,0.666666667,0.19047619,1.619047619,0.0,0.0,0.0,0.0,0.19047619,2.047619048,0.80952381,3.047619048,2.380952381,0.285714286,1.380952381,1.047619048,0.095238095,0.619047619,0.142857143,0.095238095,0.333333333,0.0,0.428571429,0.333333333,0.047619048,0.047619048,1.714285714,4.047619048,1.333333333,1.619047619,0.285714286,0.333333333,2021,31.0,8.0,2049.0,7.097419355,12.0,6.0,2.0,1.0,2.387096774,4.0,85.63829787,0.741935484,0.258064516,0.387096774,0.0,0.129032258,0.774193548,0.064516129,1.064516129,1.548387097,0.612903226,0.709677419,1.387096774,1.935483871,24.25806452,0.225806452,0.387096774,0.096774194,0.774193548,0.0,0.0,0.0,0.0,0.096774194,1.258064516,1.032258065,2.387096774,2.096774194,0.129032258,0.935483871,0.709677419,0.032258065,0.741935484,0.0,0.064516129,0.193548387,0.129032258,0.387096774,0.35483871,0.0,0.0,1.161290323,2.709677419,1.0,1.129032258,0.129032258,0.193548387,2020.0,37.0,10.0,2312.0,6.987027027,12.0,6.0,0.0,0.0,2.027027027,3.0,85.15283843,0.459459459,0.27027027,0.405405405,0.0,0.243243243,0.702702703,0.0,1.054054054,1.567567568,0.702702703,0.675675676,1.540540541,1.756756757,24.75675676,0.108108108,0.378378378,0.108108108,0.702702703,0.0,0.0,0.0,0.0,0.135135135,1.243243243,0.648648649,2.027027027,1.72972973,0.135135135,0.891891892,0.621621622,0.054054054,0.513513514,0.081081081,0.081081081,0.189189189,0.054054054,0.324324324,0.189189189,0.027027027,0.054054054,1.162162162,2.72972973,0.351351351,0.432432432,0.081081081,0.162162162,2019.0
16,English Premier League,96182,R. Firmino,Liverpool,Forward,29,2,2422,7.261034483,8,7,0,0,3.0,2,79.72544879,1.0,0.172413793,0.827586207,0.172413793,0.379310345,1.0,0.103448276,1.344827586,1.655172414,0.448275862,0.172413793,1.172413793,2.413793103,32.65517241,0.068965517,0.75862069,0.0,1.0,0.0,0.0,0.0,0.0,0.448275862,2.172413793,0.379310345,3.0,2.310344828,0.517241379,1.172413793,1.0,0.068965517,0.827586207,0.448275862,0.103448276,0.137931034,0.034482759,0.275862069,0.137931034,0.103448276,0.068965517,1.0,2.655172414,2.275862069,3.103448276,0.827586207,0.24137931,2021,34.0,3.0,2620.0,7.197058824,12.0,6.0,0.0,0.0,2.205882353,4.0,80.76622361,0.882352941,0.176470588,1.117647059,0.0,0.441176471,0.794117647,0.029411765,1.264705882,1.441176471,0.294117647,0.205882353,1.823529412,2.294117647,37.61764706,0.058823529,0.470588235,0.147058824,0.794117647,0.0,0.0,0.0,0.0,0.294117647,1.323529412,0.588235294,2.205882353,1.676470588,0.411764706,1.029411765,0.647058824,0.029411765,0.529411765,0.323529412,0.176470588,0.176470588,0.0,0.352941176,0.205882353,0.088235294,0.117647059,0.647058824,2.088235294,2.235294118,3.117647059,0.882352941,0.176470588,2020.0,37.0,5.0,2778.0,7.39,15.0,7.0,1.0,0.0,2.27027027,3.0,72.62617622,1.756756757,0.486486486,1.540540541,0.054054054,0.243243243,1.351351351,0.054054054,1.540540541,1.324324324,0.486486486,0.351351351,1.918918919,2.162162162,31.59459459,0.135135135,0.432432432,0.162162162,1.351351351,0.0,0.0,0.0,0.0,0.324324324,1.162162162,0.783783784,2.27027027,1.891891892,0.216216216,1.027027027,0.594594595,0.027027027,0.648648649,0.405405405,0.108108108,0.297297297,0.0,0.405405405,0.243243243,0.054054054,0.081081081,0.648648649,1.972972973,3.675675676,4.918918919,1.243243243,0.189189189,2019.0
18,English Premier League,106981,J. Vardy,Leicester,Forward,26,1,2224,7.251153846,19,4,2,0,2.269230769,3,69.84126984,0.423076923,0.076923077,0.615384615,0.0,0.538461538,0.038461538,0.153846154,0.615384615,0.576923077,0.307692308,0.730769231,0.269230769,1.307692308,12.11538462,0.153846154,0.153846154,0.038461538,0.038461538,0.0,0.0,0.0,0.0,0.230769231,1.807692308,0.230769231,2.269230769,1.5,0.269230769,1.346153846,0.692307692,0.076923077,0.230769231,0.384615385,0.153846154,0.538461538,0.038461538,0.730769231,0.423076923,0.0,0.115384615,0.769230769,1.346153846,2.692307692,4.230769231,1.538461538,0.153846154,2021,34.0,4.0,2733.0,6.936176471,18.0,4.0,3.0,1.0,2.323529412,3.0,65.625,0.411764706,0.176470588,0.558823529,0.029411765,0.794117647,0.382352941,0.029411765,0.941176471,0.352941176,0.558823529,1.088235294,0.558823529,1.5,12.23529412,0.176470588,0.205882353,0.029411765,0.382352941,0.0,0.0,0.0,0.0,0.235294118,1.941176471,0.147058824,2.323529412,1.794117647,0.264705882,1.176470588,0.852941176,0.029411765,0.294117647,0.588235294,0.147058824,0.352941176,0.029411765,0.529411765,0.352941176,0.0,0.088235294,0.588235294,0.941176471,3.176470588,5.147058824,1.970588235,0.117647059,2020.0,37.0,0.0,3258.0,6.975405405,20.0,1.0,3.0,0.0,1.918918919,0.0,60.47516199,0.405405405,0.054054054,0.783783784,0.0,0.459459459,0.189189189,0.027027027,0.864864865,0.648648649,0.72972973,1.189189189,0.351351351,1.702702703,12.51351351,0.243243243,0.351351351,0.0,0.189189189,0.0,0.0,0.0,0.0,0.189189189,1.459459459,0.27027027,1.918918919,1.405405405,0.162162162,0.945945946,0.648648649,0.0,0.324324324,0.324324324,0.135135135,0.405405405,0.0,0.540540541,0.243243243,0.054054054,0.081081081,0.891891892,1.540540541,3.351351351,5.405405405,2.054054054,0.027027027,2019.0
19,English Premier League,29463,Willian,Chelsea,Forward,28,7,1930,7.249642857,5,5,3,0,1.857142857,3,82.99516908,1.392857143,0.714285714,0.428571429,0.0,0.25,0.821428571,0.0,1.821428571,1.857142857,1.392857143,0.142857143,0.857142857,1.857142857,36.96428571,1.178571429,1.571428571,0.071428571,0.821428571,0.0,0.0,0.0,0.0,0.0,1.178571429,0.678571429,1.857142857,1.285714286,0.392857143,0.607142857,0.607142857,0.0,0.642857143,0.035714286,0.0,0.142857143,0.035714286,0.178571429,0.071428571,0.035714286,0.0,0.75,2.607142857,0.571428571,0.821428571,0.25,0.178571429,2021,32.0,6.0,2109.0,7.05625,3.0,6.0,2.0,0.0,1.9375,2.0,85.69105691,1.09375,0.4375,0.375,0.0,0.34375,0.5,0.03125,2.46875,1.21875,0.96875,0.34375,1.21875,1.625,38.4375,1.21875,1.21875,0.09375,0.5,0.0,0.0,0.0,0.0,0.0,1.0625,0.875,1.9375,1.5625,0.3125,0.6875,0.5625,0.09375,0.6875,0.0,0.0,0.03125,0.0625,0.09375,0.09375,0.0,0.0,0.6875,1.90625,0.71875,1.0625,0.34375,0.1875,2020.0,36.0,16.0,1883.0,7.006111111,6.0,7.0,1.0,0.0,1.5,4.0,80.21621622,0.611111111,0.277777778,0.277777778,0.0,0.25,0.444444444,0.027777778,1.722222222,1.861111111,1.0,0.138888889,0.944444444,1.583333333,25.69444444,0.611111111,1.083333333,0.083333333,0.444444444,0.0,0.0,0.0,0.0,0.027777778,0.777777778,0.694444444,1.5,1.055555556,0.361111111,0.694444444,0.416666667,0.027777778,0.388888889,0.027777778,0.027777778,0.111111111,0.027777778,0.166666667,0.111111111,0.0,0.027777778,0.861111111,2.722222222,0.416666667,0.694444444,0.277777778,0.194444444,2019.0
21,English Premier League,236544,S. Haller,West Ham,Forward,27,3,2148,7.214444444,7,1,1,0,1.925925926,3,64.73829201,0.666666667,0.296296296,1.555555556,0.037037037,0.814814815,1.0,0.185185185,0.851851852,0.851851852,1.407407407,0.666666667,1.148148148,2.148148148,26.88888889,0.037037037,0.518518519,0.037037037,1.0,0.0,0.0,0.0,0.0,0.444444444,1.333333333,0.148148148,1.925925926,1.333333333,0.518518519,0.925925926,0.666666667,0.0,0.333333333,0.740740741,0.148148148,0.111111111,0.0,0.259259259,0.222222222,0.037037037,0.0,0.592592593,1.444444444,7.37037037,15.0,7.62962963,0.037037037,2021,29.0,6.0,2181.0,7.553103448,15.0,9.0,3.0,0.0,1.862068966,3.0,63.43949045,0.827586207,0.517241379,1.448275862,0.0,0.75862069,0.448275862,0.034482759,1.310344828,0.965517241,1.482758621,0.689655172,1.655172414,2.965517241,27.06896552,0.034482759,0.379310345,0.068965517,0.448275862,0.0,0.0,0.0,0.0,0.413793103,1.379310345,0.068965517,1.862068966,1.0,0.482758621,0.896551724,0.551724138,0.0,0.413793103,0.655172414,0.206896552,0.310344828,0.0,0.517241379,0.172413793,0.137931034,0.068965517,0.724137931,1.689655172,4.827586207,11.75862069,6.931034483,0.310344828,2020.0,31.0,5.0,2352.0,6.960645161,9.0,4.0,2.0,0.0,1.322580645,3.0,65.64774381,0.806451613,0.258064516,1.774193548,0.0,1.225806452,0.225806452,0.129032258,0.967741935,0.516129032,1.677419355,0.677419355,2.0,2.064516129,22.16129032,0.0,0.483870968,0.129032258,0.225806452,0.0,0.0,0.0,0.0,0.193548387,1.032258065,0.096774194,1.322580645,0.838709677,0.35483871,0.516129032,0.612903226,0.096774194,0.193548387,0.322580645,0.096774194,0.193548387,0.0,0.290322581,0.161290323,0.064516129,0.0,1.322580645,1.838709677,4.580645161,9.096774194,4.516129032,0.129032258,2019.0
23,English Premier League,68659,J. Henderson,Liverpool,Midfielder,25,3,1891,7.2,3,5,1,0,0.6,1,84.48717949,2.2,0.96,1.04,0.04,0.68,1.16,0.12,1.04,0.6,0.4,0.0,0.16,0.88,62.4,0.36,4.04,0.16,1.16,0.0,0.0,0.0,0.0,0.0,0.32,0.28,0.6,0.48,0.12,0.24,0.08,0.0,0.28,0.04,0.0,0.12,0.0,0.12,0.08,0.04,0.04,0.44,1.04,0.44,1.4,0.96,0.2,2021,32.0,11.0,1983.0,6.668125,1.0,3.0,1.0,1.0,0.5,0.0,87.24137931,1.4375,0.9375,0.8125,0.0,0.40625,0.71875,0.09375,0.46875,0.21875,0.375,0.03125,0.25,0.65625,54.375,0.15625,3.28125,0.0625,0.71875,0.0,0.0,0.0,0.0,0.0,0.3125,0.1875,0.5,0.40625,0.0625,0.03125,0.28125,0.0,0.1875,0.03125,0.0,0.03125,0.0,0.03125,0.03125,0.0,0.0,0.21875,0.4375,0.65625,1.4375,0.78125,0.09375,2020.0,27.0,2.0,2173.0,6.945555556,1.0,1.0,1.0,0.0,0.555555556,0.0,84.41247002,1.888888889,1.148148148,0.962962963,0.0,0.740740741,1.259259259,0.074074074,0.925925926,0.296296296,0.518518519,0.0,0.444444444,0.555555556,77.22222222,0.185185185,5.62962963,0.074074074,1.259259259,0.0,0.0,0.0,0.0,0.0,0.148148148,0.407407407,0.555555556,0.333333333,0.185185185,0.111111111,0.296296296,0.037037037,0.148148148,0.0,0.0,0.037037037,0.0,0.037037037,0.0,0.0,0.0,0.259259259,0.555555556,0.407407407,1.444444444,1.037037037,0.037037037,2019.0
24,English Premier League,14260,S. Agüero,Manchester City,Forward,22,5,1402,7.195909091,16,3,1,0,3.272727273,2,80.71216617,0.318181818,0.136363636,0.363636364,0.0,0.090909091,0.318181818,0.045454545,0.818181818,1.090909091,0.363636364,0.272727273,1.363636364,1.454545455,15.31818182,0.0,0.045454545,0.045454545,0.318181818,0.0,0.0,0.0,0.0,0.5,2.318181818,0.454545455,3.272727273,2.636363636,0.318181818,1.227272727,1.136363636,0.136363636,0.909090909,0.318181818,0.136363636,0.5,0.090909091,0.727272727,0.636363636,0.0,0.090909091,0.727272727,1.818181818,0.545454545,0.681818182,0.136363636,0.136363636,2021,33.0,2.0,2480.0,7.529090909,21.0,8.0,3.0,0.0,3.575757576,5.0,84.95460441,0.515151515,0.272727273,0.636363636,0.0,0.090909091,0.121212121,0.03030303,1.03030303,1.363636364,0.757575758,0.787878788,1.636363636,2.242424242,23.36363636,0.0,0.121212121,0.090909091,0.121212121,0.0,0.0,0.0,0.0,0.333333333,2.454545455,0.787878788,3.575757576,2.939393939,0.424242424,1.303030303,1.333333333,0.181818182,0.939393939,0.363636364,0.121212121,0.454545455,0.060606061,0.636363636,0.545454545,0.03030303,0.060606061,0.848484848,2.212121212,0.666666667,1.181818182,0.515151515,0.242424242,2020.0,25.0,3.0,1969.0,7.81,21.0,6.0,2.0,0.0,3.76,4.0,82.80254777,0.36,0.24,0.4,0.0,0.12,0.6,0.04,1.6,2.24,0.68,0.64,1.72,2.24,25.12,0.24,0.16,0.12,0.6,0.0,0.0,0.0,0.0,0.44,2.76,0.56,3.76,3.08,0.44,1.68,1.28,0.08,0.8,0.6,0.16,0.64,0.04,0.84,0.6,0.08,0.2,1.12,3.36,0.76,1.16,0.4,0.24,2019.0
